Element,X,y
inst_11116,101,180
inst_68142,101,120
inst_69381,101,120
inst_21521,101,90
inst_99634,101,150
inst_91722,101,120
inst_42859,101,60
inst_101168,101,60
inst_62039,101,210
inst_28919,101,210
inst_44619,101,150
inst_60879,101,60
inst_102261,101,210
inst_79827,101,120
inst_48923,101,60
inst_14886,101,210
inst_18237,101,90
inst_46052,101,60
inst_31065,101,60
inst_48308,101,60
inst_14987,101,90
inst_56718,101,180
inst_40757,101,60
inst_69223,101,120
inst_45839,101,120
inst_10622,101,60
inst_103638,101,120
inst_57685,101,60
inst_90565,101,180
inst_6465,101,60
inst_84666,101,120
inst_90020,101,60
inst_51339,101,210
inst_73545,101,120
inst_43923,101,120
inst_94551,101,150
inst_3323,101,60
inst_1113,101,120
inst_30835,101,60
inst_91061,101,150
inst_102925,101,120
inst_52168,101,120
inst_35183,101,60
inst_55212,101,120
inst_1367,101,90
inst_30149,101,180
inst_96021,101,60
inst_73107,101,60
inst_97299,101,180
inst_65053,101,90
inst_85210,101,150
inst_26749,101,150
inst_52587,101,180
inst_9942,101,210
inst_88319,101,150
inst_13253,101,210
inst_57317,101,210
inst_104161,101,60
inst_92254,101,120
inst_37612,101,120
inst_40359,101,60
inst_428,101,60
inst_53889,101,120
inst_96268,101,150
inst_71216,101,180
inst_101555,101,120
inst_78332,101,60
inst_33739,101,180
inst_82283,101,60
inst_18544,101,210
inst_87399,101,210
inst_87008,101,150
inst_81897,101,180
inst_30251,101,210
inst_99418,101,150
inst_64295,101,90
inst_50447,101,180
inst_16287,101,90
inst_67921,101,210
inst_19957,101,210
inst_48385,101,60
inst_65533,101,60
inst_37191,101,120
inst_5455,101,60
inst_74813,101,60
inst_1250,101,210
inst_34959,101,210
inst_2735,101,120
inst_42949,101,120
inst_71608,101,210
inst_65775,101,90
inst_21247,101,150
inst_39357,101,60
inst_10714,101,60
inst_67111,101,60
inst_35441,101,60
inst_100002,101,150
inst_95463,101,60
inst_48646,101,180
inst_55321,101,120
inst_28452,101,180
inst_5041,101,60
inst_99208,101,150
inst_67053,101,60
inst_93913,101,120
inst_57678,101,180
inst_37662,101,210
inst_16823,101,90
inst_63623,101,210
inst_73869,101,150
inst_87183,101,150
inst_49818,101,60
inst_34164,101,120
inst_8719,101,210
inst_73944,101,210
inst_61565,101,60
inst_39939,101,180
inst_92445,101,120
inst_1281,101,210
inst_88542,101,150
inst_57566,101,180
inst_88179,101,150
inst_13588,101,120
inst_41951,101,120
inst_75355,101,210
inst_41060,101,60
inst_46021,101,210
inst_44339,101,120
inst_48742,101,180
inst_32350,101,210
inst_1324,101,150
inst_101874,101,210
inst_57940,101,180
inst_52414,101,60
inst_34555,101,180
inst_50206,101,180
inst_95520,101,150
inst_28644,101,180
inst_13110,101,210
inst_67775,101,210
inst_100860,101,180
inst_26074,101,60
inst_32305,101,60
inst_38543,101,120
inst_92856,101,60
inst_27861,101,120
inst_103236,101,180
inst_7018,101,120
inst_20753,101,210
inst_87130,101,150
inst_40505,101,60
inst_101559,101,120
inst_12224,101,60
inst_96005,101,150
inst_67699,101,210
inst_99378,101,150
inst_55510,101,180
inst_15943,101,90
inst_73251,101,120
inst_70458,101,180
inst_41190,101,120
inst_55531,101,180
inst_44581,101,210
inst_28336,101,180
inst_10098,101,60
inst_27011,101,150
inst_21100,101,120
inst_40430,101,180
inst_5729,101,180
inst_50283,101,120
inst_41910,101,60
inst_2572,101,120
inst_20881,101,210
inst_38469,101,60
inst_83155,101,180
inst_102999,101,180
inst_19635,101,60
inst_31543,101,210
inst_77066,101,120
inst_16602,101,150
inst_62988,101,90
inst_98766,101,150
inst_81902,101,180
inst_83607,101,180
inst_101062,101,120
inst_23798,101,210
inst_99942,101,150
inst_1033,101,120
inst_91200,101,210
inst_70407,101,180
inst_33317,101,120
inst_23929,101,210
inst_77128,101,120
inst_90007,101,60
inst_7877,101,210
inst_4018,101,90
inst_99580,101,150
inst_32943,101,60
inst_35299,101,180
inst_74289,101,180
inst_79952,101,150
inst_37039,101,120
inst_36901,101,120
inst_40991,101,60
inst_20407,101,120
inst_80077,101,60
inst_84176,101,210
inst_51484,101,210
inst_11348,101,120
inst_50517,101,210
inst_88884,101,60
inst_56461,101,210
inst_42467,101,120
inst_96304,101,150
inst_91578,101,120
inst_57592,101,120
inst_12112,101,60
inst_20519,101,90
inst_17568,101,90
inst_35628,101,120
inst_11992,101,60
inst_25852,101,60
inst_94364,101,180
inst_72123,101,180
inst_35153,101,120
inst_59571,101,180
inst_7558,101,60
inst_67969,101,210
inst_29994,101,210
inst_102311,101,210
inst_10287,101,60
inst_68127,101,180
inst_8275,101,60
inst_936,101,180
inst_71935,101,90
inst_6945,101,210
inst_6784,101,120
inst_69218,101,180
inst_17140,101,120
inst_84099,101,210
inst_97309,101,180
inst_46764,101,60
inst_92342,101,120
inst_83373,101,150
inst_94475,101,180
inst_14971,101,210
inst_65994,101,90
inst_67844,101,210
inst_64030,101,120
inst_62081,101,120
inst_24940,101,150
inst_6953,101,60
inst_50576,101,180
inst_30705,101,90
inst_78152,101,120
inst_44836,101,60
inst_18990,101,210
inst_46373,101,210
inst_104162,101,210
inst_103596,101,60
inst_23295,101,210
inst_9577,101,120
inst_45153,101,120
inst_20237,101,210
inst_43990,101,60
inst_97140,101,120
inst_79302,101,120
inst_1622,101,210
inst_80472,101,150
inst_5470,101,180
inst_57878,101,180
inst_38947,101,210
inst_95453,101,150
inst_20418,101,60
inst_56069,101,120
inst_94675,101,180
inst_35034,101,60
inst_21224,101,210
inst_12271,101,60
inst_1498,101,180
inst_23530,101,180
inst_1009,101,210
inst_23659,101,210
inst_20471,101,210
inst_63543,101,120
inst_72693,101,120
inst_46268,101,210
inst_7723,101,180
inst_58268,101,180
inst_78905,101,120
inst_104902,101,60
inst_10253,101,60
inst_29024,101,180
inst_104850,101,210
inst_60110,101,60
inst_101615,101,60
inst_31973,101,210
inst_6365,101,120
inst_43565,101,120
inst_25311,101,180
inst_91052,101,150
inst_56062,101,120
inst_88040,101,120
inst_30123,101,210
inst_24252,101,210
inst_41176,101,180
inst_39110,101,120
inst_2059,101,60
inst_77094,101,120
inst_60836,101,60
inst_87588,101,60
inst_18828,101,210
inst_65878,101,90
inst_75449,101,120
inst_47086,101,120
inst_22535,101,210
inst_43452,101,210
inst_20526,101,210
inst_14650,101,210
inst_8807,101,180
inst_4466,101,60
inst_37528,101,210
inst_24729,101,180
inst_93405,101,210
inst_79601,101,90
inst_32860,101,120
inst_43366,101,180
inst_37095,101,180
inst_99808,101,150
inst_18959,101,210
inst_88297,101,150
inst_82716,101,60
inst_12371,101,60
inst_40703,101,180
inst_77459,101,210
inst_3678,101,120
inst_20091,101,90
inst_78671,101,120
inst_26427,101,210
inst_3578,101,210
inst_72378,101,180
inst_68920,101,180
inst_37988,101,60
inst_100396,101,60
inst_7857,101,60
inst_6933,101,180
inst_39305,101,180
inst_26453,101,180
inst_18903,101,210
inst_56000,101,120
inst_47888,101,60
inst_35692,101,120
inst_40512,101,180
inst_48118,101,60
inst_55008,101,120
inst_13365,101,180
inst_51831,101,120
inst_86056,101,150
inst_68333,101,180
inst_26019,101,90
inst_46139,101,120
inst_2897,101,60
inst_35551,101,60
inst_536,101,210
inst_81580,101,150
inst_27727,101,180
inst_97381,101,60
inst_41042,101,120
inst_80027,101,120
inst_84154,101,180
inst_4180,101,60
inst_44414,101,60
inst_76058,101,150
inst_34259,101,120
inst_60638,101,210
inst_84937,101,210
inst_47181,101,120
inst_35280,101,210
inst_60340,101,60
inst_15131,101,180
inst_6858,101,210
inst_56695,101,210
inst_58610,101,120
inst_42177,101,210
inst_15148,101,210
inst_42639,101,60
inst_90841,101,180
inst_45694,101,60
inst_86488,101,150
inst_54238,101,120
inst_56104,101,120
inst_76186,101,210
inst_85359,101,150
inst_50694,101,180
inst_97662,101,120
inst_71673,101,210
inst_86374,101,150
inst_39396,101,120
inst_29346,101,210
inst_765,101,210
inst_85669,101,210
inst_82030,101,180
inst_59324,101,210
inst_74716,101,180
inst_45209,101,210
inst_44616,101,150
inst_75120,101,210
inst_58540,101,180
inst_27327,101,210
inst_60872,101,210
inst_99424,101,150
inst_10494,101,180
inst_65300,101,60
inst_103411,101,210
inst_62020,101,210
inst_97945,101,120
inst_100950,101,120
inst_71879,101,60
inst_45997,101,120
inst_52383,101,210
inst_24793,101,180
inst_104103,101,210
inst_86561,101,60
inst_71153,101,120
inst_42004,101,120
inst_80960,101,180
inst_24992,101,60
inst_36005,101,120
inst_68109,101,210
inst_46313,101,210
inst_23727,101,210
inst_8313,101,60
inst_86464,101,150
inst_38599,101,120
inst_59634,101,150
inst_43924,101,120
inst_69792,101,210
inst_49248,101,150
inst_89141,101,210
inst_24261,101,90
inst_24686,101,180
inst_11446,101,60
inst_58251,101,180
inst_55629,101,120
inst_168,101,210
inst_53624,101,120
inst_76748,101,120
inst_41864,101,210
inst_75714,101,150
inst_37015,101,120
inst_26108,101,180
inst_103334,101,60
inst_19890,101,210
inst_78711,101,120
inst_13782,101,180
inst_14063,101,60
inst_6232,101,120
inst_8237,101,60
inst_5912,101,60
inst_88063,101,150
inst_28264,101,210
inst_67741,101,210
inst_86360,101,150
inst_66878,101,120
inst_41736,101,60
inst_49736,101,210
inst_99436,101,150
inst_69656,101,60
inst_31331,101,120
inst_30138,101,60
inst_97882,101,180
inst_15483,101,120
inst_48357,101,60
inst_23870,101,150
inst_16860,101,90
inst_818,101,210
inst_66951,101,120
inst_94227,101,60
inst_8624,101,210
inst_21432,101,210
inst_101538,101,210
inst_28668,101,180
inst_9036,101,180
inst_3944,101,120
inst_27155,101,210
inst_30736,101,210
inst_44907,101,120
inst_96921,101,180
inst_11494,101,180
inst_79348,101,60
inst_59930,101,60
inst_64968,101,60
inst_44189,101,60
inst_90930,101,180
inst_13135,101,210
inst_55285,101,150
inst_99166,101,150
inst_81675,101,60
inst_209,101,60
inst_4248,101,60
inst_62605,101,210
inst_14553,101,150
inst_88882,101,60
inst_54575,101,120
inst_10012,101,60
inst_43055,101,120
inst_51181,101,60
inst_21135,101,210
inst_79840,101,120
inst_73394,101,120
inst_90819,101,150
inst_22458,101,150
inst_52908,101,180
inst_18579,101,210
inst_10015,101,60
inst_77219,101,60
inst_91745,101,180
inst_57339,101,120
inst_72065,101,60
inst_63767,101,60
inst_6891,101,210
inst_82345,101,150
inst_55992,101,120
inst_41769,101,120
inst_74573,101,210
inst_11152,101,180
inst_83401,101,120
inst_68597,101,180
inst_66131,101,120
inst_36756,101,180
inst_64696,101,120
inst_5128,101,210
inst_52428,101,210
inst_74888,101,210
inst_86536,101,60
inst_85949,101,150
inst_50999,101,210
inst_18653,101,210
inst_20899,101,210
inst_75495,101,120
inst_87950,101,180
inst_56999,101,180
inst_50888,101,120
inst_9648,101,180
inst_89291,101,210
inst_53952,101,120
inst_43647,101,180
inst_33512,101,120
inst_58409,101,120
inst_85376,101,150
inst_86326,101,150
inst_98523,101,150
inst_24732,101,150
inst_70461,101,120
inst_52164,101,120
inst_44173,101,210
inst_11111,101,60
inst_102893,101,60
inst_10600,101,60
inst_40278,101,120
inst_97514,101,60
inst_39218,101,120
inst_98732,101,150
inst_64982,101,120
inst_37687,101,120
inst_97571,101,180
inst_74692,101,180
inst_25280,101,210
inst_36205,101,210
inst_20767,101,210
inst_31066,101,210
inst_28225,101,210
inst_51433,101,210
inst_72243,101,210
inst_15933,101,90
inst_85076,101,210
inst_84465,101,210
inst_62644,101,210
inst_6709,101,120
inst_63735,101,60
inst_55999,101,120
inst_54439,101,120
inst_50290,101,150
inst_31402,101,180
inst_28421,101,180
inst_62843,101,210
inst_49727,101,120
inst_86033,101,150
inst_40520,101,180
inst_46168,101,210
inst_64639,101,60
inst_42392,101,180
inst_35502,101,180
inst_42502,101,120
inst_33975,101,120
inst_35787,101,60
inst_5818,101,210
inst_23332,101,210
inst_16424,101,90
inst_69983,101,60
inst_27173,101,210
inst_18255,101,60
inst_70526,101,60
inst_100689,101,150
inst_30599,101,150
inst_91182,101,210
inst_90540,101,150
inst_43589,101,180
inst_22488,101,150
inst_62738,101,210
inst_61615,101,60
inst_27429,101,120
inst_30865,101,60
inst_20837,101,210
inst_43836,101,120
inst_38285,101,120
inst_35838,101,120
inst_51840,101,60
inst_101810,101,60
inst_103124,101,60
inst_16636,101,60
inst_43259,101,120
inst_103383,101,60
inst_45966,101,210
inst_95829,101,210
inst_1410,101,120
inst_83233,101,180
inst_73004,101,120
inst_35744,101,210
inst_50988,101,210
inst_5727,101,210
inst_24571,101,90
inst_10175,101,60
inst_4989,101,180
inst_55446,101,120
inst_78161,101,120
inst_70949,101,120
inst_61993,101,210
inst_37410,101,120
inst_9281,101,60
inst_62724,101,210
inst_14784,101,60
inst_90161,101,210
inst_101409,101,120
inst_49436,101,150
inst_29690,101,210
inst_34569,101,120
inst_58895,101,180
inst_58377,101,60
inst_75726,101,210
inst_13011,101,60
inst_81794,101,60
inst_10886,101,210
inst_31101,101,90
inst_78417,101,120
inst_26511,101,210
inst_23916,101,60
inst_15554,101,180
inst_73612,101,60
inst_59812,101,210
inst_67346,101,90
inst_92609,101,120
inst_53347,101,120
inst_50332,101,180
inst_59719,101,60
inst_21800,101,90
inst_40020,101,180
inst_93969,101,150
inst_39966,101,60
inst_47797,101,60
inst_76977,101,120
inst_34505,101,120
inst_99411,101,150
inst_22858,101,210
inst_82947,101,120
inst_57672,101,180
inst_30646,101,90
inst_102092,101,120
inst_38144,101,210
inst_29886,101,60
inst_92833,101,120
inst_99846,101,150
inst_12414,101,60
inst_39465,101,120
inst_66213,101,180
inst_79641,101,150
inst_22168,101,180
inst_12586,101,210
inst_84792,101,150
inst_69890,101,180
inst_61568,101,60
inst_1344,101,150
inst_93754,101,60
inst_51071,101,210
inst_27088,101,210
inst_105143,101,120
inst_96062,101,210
inst_97105,101,120
inst_35602,101,210
inst_49808,101,210
inst_100619,101,150
inst_35726,101,210
inst_78300,101,120
inst_23535,101,210
inst_104530,101,60
inst_103793,101,210
inst_18665,101,180
inst_71291,101,210
inst_78721,101,120
inst_66393,101,210
inst_69581,101,120
inst_62331,101,210
inst_34758,101,210
inst_93622,101,60
inst_44704,101,60
inst_63607,101,90
inst_35964,101,120
inst_582,101,120
inst_44839,101,210
inst_10981,101,180
inst_45944,101,120
inst_61612,101,60
inst_18907,101,210
inst_93153,101,120
inst_7749,101,120
inst_71259,101,180
inst_98763,101,150
inst_13942,101,60
inst_32492,101,60
inst_10129,101,60
inst_66752,101,120
inst_28939,101,60
inst_100405,101,150
inst_87842,101,120
inst_793,101,120
inst_78113,101,60
inst_81625,101,60
inst_26747,101,180
inst_79821,101,120
inst_22294,101,90
inst_61614,101,60
inst_32424,101,180
inst_37347,101,210
inst_60007,101,180
inst_92281,101,120
inst_89832,101,120
inst_64673,101,150
inst_63114,101,120
inst_49460,101,120
inst_24617,101,210
inst_103459,101,180
inst_97574,101,120
inst_46631,101,210
inst_67515,101,210
inst_73617,101,60
inst_25486,101,120
inst_80948,101,180
inst_39849,101,210
inst_44856,101,210
inst_85290,101,150
inst_4991,101,210
inst_5501,101,60
inst_100148,101,150
inst_79658,101,150
inst_71633,101,210
inst_90849,101,180
inst_94464,101,150
inst_69289,101,90
inst_31360,101,120
inst_104693,101,60
inst_21187,101,210
inst_47014,101,210
inst_63742,101,60
inst_70523,101,60
inst_8477,101,180
inst_9746,101,180
inst_95220,101,150
inst_103751,101,210
inst_101974,101,60
inst_102259,101,150
inst_55641,101,120
inst_65031,101,60
inst_100172,101,150
inst_76007,101,90
inst_65330,101,60
inst_84489,101,210
inst_53219,101,120
inst_42833,101,60
inst_87259,101,150
inst_56521,101,180
inst_52063,101,180
inst_33791,101,60
inst_33101,101,120
inst_67021,101,60
inst_39679,101,60
inst_92451,101,120
inst_82054,101,180
inst_86352,101,150
inst_34851,101,180
inst_2061,101,60
inst_42470,101,120
inst_50664,101,150
inst_7959,101,210
inst_34283,101,120
inst_75261,101,210
inst_52023,101,180
inst_93784,101,120
inst_67603,101,180
inst_87708,101,60
inst_40785,101,60
inst_10652,101,60
inst_42594,101,60
inst_56585,101,180
inst_18618,101,90
inst_988,101,60
inst_68396,101,210
inst_43558,101,60
inst_72330,101,60
inst_90229,101,120
inst_79992,101,120
inst_9778,101,120
inst_51662,101,180
inst_99058,101,150
inst_43959,101,60
inst_93086,101,120
inst_90602,101,150
inst_59600,101,150
inst_101620,101,60
inst_32237,101,210
inst_21200,101,210
inst_34766,101,180
inst_21585,101,210
inst_52661,101,210
inst_96928,101,150
inst_64020,101,120
inst_68812,101,180
inst_70531,101,60
inst_4481,101,120
inst_75739,101,60
inst_68286,101,180
inst_8669,101,60
inst_91798,101,60
inst_69171,101,180
inst_88085,101,120
inst_36571,101,120
inst_90618,101,120
inst_62398,101,210
inst_92638,101,120
inst_32699,101,120
inst_41425,101,120
inst_25268,101,120
inst_72641,101,90
inst_28447,101,180
inst_74844,101,120
inst_51698,101,120
inst_24493,101,210
inst_38218,101,180
inst_21895,101,210
inst_13119,101,60
inst_25053,101,120
inst_22014,101,210
inst_84372,101,60
inst_7954,101,120
inst_49958,101,60
inst_80222,101,60
inst_81826,101,180
inst_52870,101,180
inst_37169,101,180
inst_101920,101,60
inst_24791,101,210
inst_4081,101,120
inst_101138,101,60
inst_5783,101,210
inst_87769,101,150
inst_75378,101,210
inst_88399,101,60
inst_103685,101,180
inst_57925,101,180
inst_84243,101,60
inst_46076,101,60
inst_10971,101,180
inst_4436,101,210
inst_33821,101,60
inst_31853,101,120
inst_31588,101,120
inst_66432,101,90
inst_79941,101,150
inst_13150,101,60
